2012/06/30,B,393
2012/06/30,F,323.07
2012/06/30,C,328.2
2012/06/30,F,813
2012/06/30,B,918
2012/07/01,B,S337
2012/07/01,B,381
2012/07/01,B,223
2012/07/01,C,553
2012/07/01,E,915
2012/07/01,B,193
2012/07/02,C,719
2012/07/02,D,426
2012/07/02,B,023
2012/07/02,C,409
2012/07/02,A,291
2012/07/02,B,392
2012/07/02,A,379
2012/07/02,C,218
2012/07/02,D,S351
2012/07/02,A,393.52
2012/07/02,A,X169
2012/07/02,E,342
2012/07/02,B,193
2012/07/03,B,838
2012/07/03,C,X991
2012/07/03,B,362
2012/07/03,B,A32
2012/07/03,B,S924
2012/07/03,B,X232
2012/07/03,C,923
2012/07/03,F,435
2012/07/04,F,353.2
2012/07/04,B,A23
2012/07/04,C,S914
2012/07/04,B,384
2012/07/04,C,333.3
2012/07/04,D,134
2012/07/04,C,339
2012/07/04,B,143
2012/07/04,C,853
2012/07/04,B,523
2012/07/04,D,S386
2012/07/04,A,659
2012/07/04,F,730
2012/07/04,A,379
2012/07/04,B,983
2012/07/04,A,862.7
2012/07/05,B,248
2012/07/05,D,328
2012/07/05,B,388.7
2012/07/05,C,307.24
2012/07/05,A,131
2012/07/05,C,343
2012/07/05,C,626
2012/07/05,C,335
2012/07/06,B,995
2012/07/06,A,409
2012/07/06,D,140
2012/07/06,B,474
2012/07/06,C,289
2012/07/06,F,365
2012/07/06,B,590
2012/07/06,A,994
2012/07/06,C,907
2012/07/06,B,257
2012/07/06,F,221
2012/07/06,A,S482
2012/07/06,A,X055
2012/07/06,F,929
2012/07/06,E,106
2012/07/06,B,633
2012/07/06,E,S201
2012/07/06,A,155
2012/07/06,F,995.7
2012/07/06,E,212
2012/07/06,C,081
2012/07/06,B,823
2012/07/06,C,533
2012/07/06,B,823
2012/07/06,D,423
2012/07/06,F,979
2012/07/06,E,588
2012/07/06,E,862
2012/07/06,A,902.2
2012/07/06,C,329
2012/07/06,F,123
2012/07/06,C,823
2012/07/06,C,392
2012/07/06,B,623
2012/07/06,B,319
2012/07/06,F,548
2012/07/07,B,033
2012/07/07,B,230
2012/07/07,E,320
2012/07/07,A,232
2012/07/07,B,839.3
2012/07/07,B,395.7
2012/07/07,E,924
2012/07/07,B,S902
2012/07/07,F,136
2012/07/07,B,328
2012/07/07,F,338.7
2012/07/07,A,760
2012/07/07,A,874
2012/07/07,C,025
2012/07/07,B,219
2012/07/07,F,329
2012/07/07,D,120
2012/07/07,A,329
2012/07/07,C,X239
2012/07/07,B,333
2012/07/07,B,994
2012/07/07,C,327.4
2012/07/08,F,A33
2012/07/08,F,353
2012/07/08,D,092
2012/07/08,B,843
2012/07/08,A,283
2012/07/08,E,S910
2012/07/09,B,132.7
2012/07/09,F,903
2012/07/09,C,S378
2012/07/09,B,S951
2012/07/09,C,112
2012/07/09,B,333
2012/07/09,D,920
2012/07/09,C,523
2012/07/09,C,086
2012/07/09,C,251
2012/07/09,E,S398
2012/07/10,A,333
2012/07/10,C,S162
2012/07/10,C,732
2012/07/10,A,X113
2012/07/10,F,250.1
2012/07/10,C,252
2012/07/10,F,933.6
2012/07/11,B,999
2012/07/11,C,339
2012/07/11,D,S398
2012/07/11,A,373
2012/07/11,B,459
2012/07/11,D,535
2012/07/11,C,494
2012/07/11,B,S816
2012/07/12,C,S399.6
2012/07/12,A,349.7
2012/07/12,C,998
2012/07/12,C,318
2012/07/12,A,243
2012/07/12,C,113
2012/07/12,A,812
2012/07/13,F,S557
2012/07/14,F,793
2012/07/14,C,349
2012/07/14,B,529.1
2012/07/14,E,592
2012/07/14,B,412
2012/07/14,F,090
2012/07/14,B,A42
2012/07/14,C,A72
2012/07/14,D,428
2012/07/14,F,103
2012/07/15,B,839
2012/07/15,A,339
2012/07/15,B,229.3
2012/07/15,B,198
2012/07/15,C,S888
2012/07/15,C,523.2
2012/07/15,D,733
2012/07/15,D,828
2012/07/15,A,539.2
2012/07/15,C,873
2012/07/15,F,S997
2012/07/15,C,349
2012/07/15,B,282
2012/07/15,C,S819
2012/07/15,C,091
2012/07/15,C,438
2012/07/16,F,905
2012/07/16,D,983
2012/07/16,B,842
2012/07/17,B,251
2012/07/17,B,192
2012/07/17,A,455
2012/07/17,F,X854.4
2012/07/17,F,421
2012/07/17,E,123
2012/07/17,B,791
2012/07/17,C,347
2012/07/18,C,837
2012/07/19,F,328
2012/07/19,F,X699
2012/07/19,C,082
2012/07/19,F,X433
2012/07/19,B,245.4
2012/07/19,D,133
2012/07/19,B,164
2012/07/19,F,329
2012/07/19,F,192
2012/07/19,C,848
2012/07/19,B,291
2012/07/19,C,210
2012/07/19,C,267
2012/07/19,F,369
2012/07/19,B,167
2012/07/19,E,928
2012/07/19,D,423
2012/07/19,A,S993.6
2012/07/19,C,324
2012/07/19,C,S144
2012/07/19,C,255.8
2012/07/19,A,241
2012/07/19,B,231
2012/07/19,C,698.76
2012/07/19,F,929
2012/07/19,E,203
2012/07/20,E,036
2012/07/20,C,321
2012/07/20,C,X318
2012/07/20,C,497
2012/07/20,F,504
2012/07/20,E,399
2012/07/20,A,342
2012/07/20,C,838
2012/07/20,C,936
2012/07/20,C,623
2012/07/20,A,138
2012/07/20,A,933.8
2012/07/20,A,727
2012/07/20,B,953.3
2012/07/20,B,599
2012/07/20,B,643.7
2012/07/20,E,348
2012/07/20,A,594
2012/07/20,B,259
2012/07/20,F,857
2012/07/20,F,930
2012/07/20,C,239
2012/07/20,B,498
2012/07/20,A,042
2012/07/21,C,131
2012/07/21,C,X925
2012/07/21,B,S638
2012/07/21,C,051
2012/07/21,C,979
2012/07/22,E,892
2012/07/22,D,654.8
2012/07/22,B,489
2012/07/23,B,321
2012/07/23,A,570
2012/07/24,F,995
2012/07/24,D,939
2012/07/24,F,393
2012/07/25,B,S544
2012/07/25,C,231.5
2012/07/25,C,S201
2012/07/25,F,S795
2012/07/25,F,093
2012/07/25,B,S854
2012/07/25,B,728.2
2012/07/25,C,A24
2012/07/25,C,960
2012/07/25,B,029
2012/07/25,C,247
2012/07/25,A,766
2012/07/25,C,903
2012/07/25,C,362
2012/07/25,D,372
2012/07/25,F,172
2012/07/25,C,911
2012/07/26,B,207
2012/07/26,B,S981
2012/07/26,D,242
2012/07/26,E,597
2012/07/26,C,234
2012/07/26,C,559
2012/07/26,B,565.1
2012/07/26,B,544
2012/07/27,A,S787
2012/07/27,B,310
2012/07/27,B,385
2012/07/27,F,A28
2012/07/27,F,S323
2012/07/27,E,125.0
2012/07/27,B,841
2012/07/27,F,325
2012/07/27,F,399
2012/07/27,D,736
2012/07/27,C,392
2012/07/27,B,459
2012/07/27,C,895
2012/07/27,C,389
2012/07/27,B,035
2012/07/27,D,824.9
2012/07/27,D,535.6
2012/07/27,D,013
2012/07/27,B,329
2012/07/27,C,162
2012/07/27,D,372
2012/07/27,E,163
2012/07/28,F,440
2012/07/29,C,923
2012/07/29,C,055
2012/07/30,C,189
2012/07/30,F,245
2012/07/30,C,329
2012/07/30,F,S316
2012/07/30,C,623
2012/07/30,B,143
2012/07/30,B,877
2012/07/31,D,228
2012/07/31,B,201
2012/07/31,C,833
2012/07/31,D,383
2012/08/01,A,839.6
2012/08/01,B,997
2012/08/01,B,S199
2012/08/02,D,355
2012/08/03,B,058
2012/08/03,B,322
2012/08/03,F,358
2012/08/03,C,X113
2012/08/03,C,134
2012/08/03,C,X395
2012/08/03,D,396
2012/08/03,A,139
2012/08/03,C,593.98
2012/08/03,B,303
2012/08/03,D,361
2012/08/03,B,682
2012/08/03,E,X225
2012/08/03,B,873
2012/08/03,C,A97
2012/08/03,F,298
2012/08/03,A,X130
2012/08/03,C,133
2012/08/03,C,292
2012/08/03,A,553
2012/08/03,B,338
2012/08/03,C,280
2012/08/03,B,239
2012/08/03,C,A60
2012/08/03,B,S173
2012/08/03,C,219
2012/08/03,C,843
2012/08/03,C,473
2012/08/03,F,258
2012/08/03,A,698.3
2012/08/03,B,978
2012/08/03,E,382
2012/08/03,B,995
2012/08/03,B,A33
2012/08/04,B,923
2012/08/04,C,787
2012/08/04,B,271.1
2012/08/04,B,331
2012/08/04,A,X293.9
2012/08/04,C,922
2012/08/05,C,925
2012/08/05,B,S337
2012/08/05,B,338
2012/08/05,B,999
2012/08/05,A,309
2012/08/05,B,238.2
2012/08/05,D,841
2012/08/05,C,245
2012/08/05,A,791
2012/08/05,B,591
2012/08/05,C,319
2012/08/05,F,001
2012/08/05,F,183
2012/08/05,E,278
2012/08/05,C,604
2012/08/06,B,502
2012/08/06,C,399
2012/08/06,D,224
2012/08/06,C,128.4
2012/08/06,A,263
2012/08/06,C,321
2012/08/06,B,013
2012/08/06,A,205
2012/08/06,D,A76
2012/08/06,A,808
2012/08/06,B,933
2012/08/06,E,892
2012/08/07,A,849
2012/08/07,B,263
2012/08/07,F,419
2012/08/07,C,873
2012/08/07,E,238
2012/08/07,C,289
2012/08/07,B,280.9
2012/08/07,B,250
2012/08/07,B,561.4
2012/08/08,B,955
2012/08/08,A,864
2012/08/08,C,349
2012/08/08,C,219
2012/08/08,E,329
2012/08/08,E,239
2012/08/08,F,283
2012/08/08,C,820
2012/08/08,A,924
2012/08/09,B,739
2012/08/09,B,324
2012/08/09,C,S994
2012/08/10,C,322
2012/08/10,B,519
2012/08/10,C,889
2012/08/10,D,073
2012/08/10,B,A13
2012/08/10,A,S691
2012/08/10,B,578
2012/08/10,B,129
2012/08/11,B,155
2012/08/11,B,260
2012/08/11,C,202
2012/08/11,B,034
2012/08/11,A,125
2012/08/11,A,202
2012/08/11,B,443
2012/08/11,C,X499
2012/08/11,D,296
2012/08/11,C,912
2012/08/11,D,859
2012/08/11,B,589
2012/08/11,A,152
2012/08/11,C,289
2012/08/11,A,083
2012/08/11,B,239
2012/08/11,A,A13
2012/08/11,C,913.5
2012/08/11,F,315
2012/08/11,E,559.1
2012/08/11,B,X506
2012/08/11,C,241
2012/08/11,A,968
2012/08/11,A,A26
2012/08/11,B,213
2012/08/11,F,542
2012/08/11,F,095
2012/08/11,C,933.4
2012/08/12,B,132
2012/08/12,A,520.9
2012/08/12,F,769
2012/08/12,C,379
2012/08/12,A,S420
2012/08/13,A,913
2012/08/14,D,930
2012/08/15,B,387.0
2012/08/15,C,S428
2012/08/15,B,323
2012/08/16,C,595
2012/08/16,C,833
2012/08/16,B,S991
2012/08/16,A,308
2012/08/16,D,532
2012/08/17,B,293
2012/08/17,C,S357
2012/08/17,B,512
2012/08/17,A,363
2012/08/17,C,912
2012/08/17,C,028
2012/08/17,C,942
2012/08/17,C,943
2012/08/17,B,X399
2012/08/17,A,179
2012/08/17,C,A26
2012/08/17,F,952
2012/08/17,D,121
2012/08/17,A,942
2012/08/17,D,324
2012/08/17,D,X842
2012/08/17,B,336
2012/08/17,A,312
2012/08/17,B,954
2012/08/17,C,897
2012/08/17,B,793
2012/08/17,F,379
2012/08/17,C,369
2012/08/17,B,323
2012/08/17,C,798
2012/08/18,E,432
2012/08/18,C,S840
2012/08/18,B,294
2012/08/18,C,353
2012/08/19,B,922.0
2012/08/19,C,935
2012/08/19,B,485
2012/08/19,A,S389
2012/08/19,A,391
2012/08/19,E,083
2012/08/19,C,X399
2012/08/19,A,734
2012/08/19,B,465
2012/08/19,A,533
2012/08/19,B,139
2012/08/19,D,962
2012/08/19,F,A72
2012/08/19,E,174
2012/08/19,C,825
2012/08/19,E,213
2012/08/19,C,852
2012/08/19,E,704.5
2012/08/19,B,592
2012/08/19,C,223
2012/08/19,F,433.7
2012/08/19,E,451
2012/08/19,F,303
2012/08/19,A,245
2012/08/19,C,S922
2012/08/19,C,738
2012/08/19,D,478
2012/08/19,C,734
2012/08/19,C,X983
2012/08/19,C,331.0
2012/08/19,A,894
2012/08/19,B,X347.4
2012/08/19,B,451
2012/08/19,F,897
2012/08/19,B,135
2012/08/19,C,317
2012/08/19,C,633
2012/08/19,F,399
2012/08/19,F,623
2012/08/19,D,133
2012/08/19,D,232
2012/08/19,D,974
2012/08/20,C,432
2012/08/20,C,981
2012/08/20,F,538
2012/08/20,A,529
2012/08/20,D,118
2012/08/20,A,333
2012/08/20,F,X865.8
2012/08/20,F,499
2012/08/20,C,918.0
2012/08/20,C,233
2012/08/20,F,232
2012/08/20,B,328
2012/08/20,B,937
2012/08/20,A,S993
2012/08/20,D,X990
2012/08/20,D,S743
2012/08/20,C,322
2012/08/20,C,833
2012/08/20,C,533
2012/08/20,E,443
2012/08/20,D,S042
2012/08/20,B,383
2012/08/21,D,247
2012/08/21,E,113
2012/08/21,F,532
2012/08/21,E,152
2012/08/21,A,X637
2012/08/21,A,382
2012/08/21,F,378
2012/08/21,C,992
2012/08/21,C,734
2012/08/21,B,212
2012/08/21,C,389
2012/08/21,D,113
2012/08/21,F,223
2012/08/21,C,658
2012/08/21,C,013
2012/08/21,C,898
2012/08/21,C,533
2012/08/21,A,S114
2012/08/21,C,922.6
2012/08/21,C,302
2012/08/21,B,992
2012/08/21,C,220
2012/08/21,B,323
2012/08/21,B,239
2012/08/21,B,539
2012/08/21,D,313
2012/08/21,A,729
2012/08/21,B,929
2012/08/21,B,198
2012/08/22,C,551.4
2012/08/22,F,S795
2012/08/22,D,334
2012/08/22,C,533
2012/08/22,A,915
2012/08/22,A,354
2012/08/23,B,X522
2012/08/23,B,838
2012/08/23,C,233
2012/08/23,E,S093
2012/08/23,B,X999
2012/08/23,E,184
2012/08/23,E,238
2012/08/23,E,753.9
2012/08/23,C,A24.5
2012/08/23,A,333
2012/08/23,C,367
2012/08/23,D,333
2012/08/23,B,A23.8
2012/08/23,B,S783
2012/08/23,B,132
2012/08/23,A,832
2012/08/23,A,X918
2012/08/23,F,253
2012/08/23,B,333
2012/08/23,A,225
2012/08/23,D,253
2012/08/23,C,X313
2012/08/24,B,349
2012/08/24,C,124
2012/08/24,C,993
2012/08/24,B,813
2012/08/24,C,243
2012/08/25,B,314
2012/08/25,E,632
2012/08/25,B,744
2012/08/25,C,657
2012/08/25,E,X132
2012/08/25,F,932
2012/08/25,F,995
2012/08/25,C,932
2012/08/25,B,903
2012/08/25,B,912
2012/08/25,C,318
2012/08/25,C,968
2012/08/25,C,334
2012/08/25,F,S133
2012/08/25,B,X292
2012/08/25,E,381
2012/08/25,C,318
2012/08/26,B,292
2012/08/26,C,395
2012/08/27,C,131
2012/08/27,D,531
2012/08/27,B,723.7
2012/08/27,F,282
2012/08/27,B,382
2012/08/27,B,151.70
2012/08/27,C,483
2012/08/27,A,323
2012/08/27,B,241
2012/08/27,A,969
2012/08/27,A,X335
2012/08/27,C,918
2012/08/27,B,241
2012/08/27,B,999
2012/08/27,B,889
2012/08/28,C,973
2012/08/29,B,223
2012/08/29,B,002
2012/08/29,D,379
2012/08/29,B,342
2012/08/29,C,532
2012/08/29,C,398
2012/08/29,C,312
2012/08/29,A,393
2012/08/29,B,553
2012/08/29,B,063
2012/08/29,C,A79
2012/08/29,B,252
2012/08/29,B,371
2012/08/29,C,843
2012/08/29,B,139
2012/08/29,E,932
2012/08/29,D,912.844
2012/08/29,B,S132
2012/08/29,B,S392.3
2012/08/29,B,S955
2012/08/29,B,437
2012/08/29,B,423
2012/08/29,E,542
2012/08/30,C,725
2012/08/30,C,A92
2012/08/30,F,231
2012/08/30,F,331
2012/08/30,A,874
2012/08/30,F,S033
2012/08/30,D,211
2012/08/30,E,429
2012/08/30,C,322
2012/08/30,E,509
2012/08/30,B,233
2012/08/30,B,280
2012/08/30,B,279.7
2012/08/30,B,539
2012/08/30,B,970
2012/08/30,B,203
2012/08/30,B,263
2012/08/30,B,304
2012/08/30,B,S922
2012/08/30,C,873
2012/08/30,B,239
2012/08/30,B,531
2012/08/30,C,095
2012/08/30,B,S814
2012/08/30,A,930
2012/08/30,C,332
2012/08/30,F,S303
2012/08/30,B,322
2012/08/30,D,183
2012/08/30,C,X233
2012/08/30,A,179
2012/08/30,F,893.39
2012/08/30,A,336
2012/08/30,C,065
2012/08/30,A,122
2012/08/30,A,883
2012/08/30,C,223
2012/08/30,A,210
2012/08/30,B,278
2012/08/30,C,881
2012/08/30,B,334
2012/08/30,C,458
2012/08/30,C,993
2012/08/30,C,215
2012/08/30,F,722
2012/08/30,B,299
2012/08/30,B,488
2012/08/30,D,833
2012/08/31,C,108
2012/08/31,C,101
2012/08/31,F,712
2012/08/31,C,932
2012/08/31,C,211
2012/08/31,D,272
2012/08/31,C,304
2012/08/31,C,679
2012/08/31,A,123
2012/08/31,F,986
2012/08/31,D,690
2012/09/01,E,332
2012/09/01,B,450
2012/09/02,C,288
2012/09/02,B,872
2012/09/02,B,942.9
2012/09/02,E,235
2012/09/02,B,S681
2012/09/02,E,S814
2012/09/02,E,819
2012/09/02,B,182
2012/09/02,B,390
2012/09/02,F,921.5
2012/09/02,D,999
2012/09/02,D,916
2012/09/02,A,991
2012/09/02,B,324
2012/09/02,F,938
2012/09/02,A,212.7
2012/09/02,B,332
2012/09/03,F,935
2012/09/04,F,832
2012/09/04,B,343
2012/09/04,F,X822
2012/09/04,B,819
2012/09/04,E,344
2012/09/04,B,231
2012/09/04,C,589.5
2012/09/04,C,A99
2012/09/04,B,075
2012/09/04,F,838
2012/09/04,A,935
2012/09/04,D,293
2012/09/04,B,120
2012/09/04,C,327
2012/09/04,B,480
2012/09/04,B,933
2012/09/04,A,458
2012/09/04,D,811
2012/09/04,C,S982
2012/09/04,B,859.8
2012/09/04,A,A26.2
2012/09/05,A,123
2012/09/05,C,335
2012/09/06,E,689
2012/09/06,B,953
2012/09/06,B,825
2012/09/06,D,S892
2012/09/06,A,155.7
2012/09/06,E,892
2012/09/06,C,S833
2012/09/06,B,993
2012/09/06,D,S225
2012/09/06,B,X351
2012/09/06,B,355
2012/09/06,B,238.0
2012/09/06,D,824
2012/09/06,C,933
2012/09/06,B,922
2012/09/06,C,539
2012/09/06,F,323
2012/09/06,A,X385.5
2012/09/06,F,X916
2012/09/06,B,469
2012/09/07,B,573
2012/09/07,C,163
2012/09/07,A,X349
2012/09/07,B,S962
2012/09/07,B,335
2012/09/07,E,115
2012/09/08,D,238.4
2012/09/09,B,823
2012/09/09,B,903
2012/09/09,B,723
2012/09/09,C,176
2012/09/09,B,019
2012/09/10,F,823
2012/09/10,D,421
2012/09/10,C,336
2012/09/10,C,837
2012/09/11,B,596
2012/09/11,B,035
2012/09/11,D,432
2012/09/11,D,067
2012/09/11,B,833
2012/09/11,C,S315
2012/09/12,B,513
2012/09/12,F,291
2012/09/12,A,957
2012/09/12,C,305
2012/09/12,C,015
2012/09/12,B,S868
2012/09/12,A,166
2012/09/12,C,653
2012/09/12,B,A49
2012/09/12,C,022
2012/09/12,C,802
2012/09/12,B,233
2012/09/12,E,285
2012/09/12,C,629
2012/09/12,A,913
2012/09/13,F,328
2012/09/13,B,521
2012/09/13,D,990
2012/09/13,C,388
2012/09/13,E,853
2012/09/13,B,S301
2012/09/13,B,S290
2012/09/13,B,099
2012/09/13,C,293
2012/09/13,F,309
2012/09/13,A,527
2012/09/13,A,302
2012/09/13,B,831
2012/09/13,D,932.8
2012/09/13,B,S826
2012/09/13,B,X633
2012/09/13,B,329
2012/09/13,A,232
2012/09/13,D,383
2012/09/13,E,182
2012/09/13,F,222
2012/09/13,F,154
2012/09/13,E,222
2012/09/13,B,829
2012/09/13,B,A59
2012/09/13,F,398
2012/09/13,B,355
2012/09/13,D,231
2012/09/13,C,833
2012/09/13,B,599
2012/09/13,C,472
2012/09/13,B,338
2012/09/13,B,333
2012/09/13,B,S831
2012/09/13,B,023
2012/09/13,C,243
2012/09/13,D,822
2012/09/13,B,763
2012/09/13,C,727
2012/09/13,E,323
2012/09/13,C,773
2012/09/13,B,319
2012/09/14,B,791
2012/09/14,A,832
2012/09/14,A,723
2012/09/14,C,823
2012/09/14,E,932
2012/09/14,B,X232.5
2012/09/14,B,923
2012/09/14,F,213
2012/09/14,C,S326
2012/09/14,C,861
2012/09/14,F,931
2012/09/14,D,X340
2012/09/15,C,999
2012/09/15,B,S812
2012/09/16,B,317
2012/09/16,A,393
2012/09/17,F,312
2012/09/17,B,A87
2012/09/17,A,136
2012/09/17,B,X738
2012/09/18,C,222
2012/09/18,E,243
2012/09/18,B,096
2012/09/18,C,343.8
2012/09/18,C,912
2012/09/18,B,X232
2012/09/18,B,923
2012/09/18,C,312
2012/09/19,B,638.0
2012/09/19,C,592
2012/09/19,F,A67
2012/09/19,C,993
2012/09/19,B,353
2012/09/19,B,329
2012/09/20,B,A47
2012/09/20,C,055
2012/09/20,C,383
2012/09/20,A,929
2012/09/20,C,259
2012/09/20,C,985
2012/09/20,D,862.5
2012/09/20,B,173
2012/09/20,A,182
2012/09/20,A,325
2012/09/20,C,132.1
2012/09/20,F,385
2012/09/20,C,397
2012/09/20,A,933
2012/09/20,C,283
2012/09/20,F,399
2012/09/20,B,395.6
2012/09/20,C,979
2012/09/20,C,231
2012/09/20,B,205.3
2012/09/20,F,539
2012/09/20,A,902
2012/09/20,C,997
2012/09/20,A,198
2012/09/20,C,443
2012/09/21,C,219
2012/09/21,C,322
2012/09/21,C,243
2012/09/21,C,370
2012/09/21,A,393
2012/09/22,C,734
2012/09/22,D,232
2012/09/22,E,915
2012/09/22,F,935
2012/09/22,C,328
2012/09/22,C,932
2012/09/23,A,398.0
2012/09/23,C,222
2012/09/23,C,X852
2012/09/23,C,X293
2012/09/24,F,392
2012/09/24,B,A12
2012/09/24,A,913.2
2012/09/24,E,112.0
2012/09/24,C,398
2012/09/24,F,199
2012/09/24,B,793
2012/09/24,C,099
2012/09/24,C,593
2012/09/24,C,257
2012/09/24,B,684
2012/09/24,C,851
2012/09/24,B,803
2012/09/25,B,793.1
2012/09/25,B,S328
2012/09/25,C,522
2012/09/25,B,382
2012/09/25,D,909
2012/09/25,B,120
2012/09/25,C,S578.5
2012/09/25,B,231
2012/09/25,C,591
2012/09/25,C,939
2012/09/25,F,336
2012/09/25,B,332
2012/09/25,A,729
2012/09/26,B,781
2012/09/26,C,226
2012/09/26,C,X965
2012/09/26,B,132
2012/09/26,B,932
2012/09/26,B,882
2012/09/26,B,199
2012/09/26,A,S263
2012/09/26,C,857
2012/09/26,C,435
2012/09/26,C,919
2012/09/26,C,341
2012/09/26,E,X283
2012/09/27,C,139
2012/09/27,B,827
2012/09/27,B,459
2012/09/27,F,S829
2012/09/27,E,336
2012/09/27,A,725
2012/09/27,C,673.7
2012/09/27,B,332
2012/09/27,B,A13.9
2012/09/27,C,532
2012/09/27,B,892
2012/09/27,F,222
2012/09/27,F,292
2012/09/27,D,113
2012/09/27,C,722
2012/09/27,C,034
2012/09/27,C,S472
2012/09/28,C,932
2012/09/28,B,313.1
2012/09/28,C,X321
2012/09/28,E,593
2012/09/28,B,289
2012/09/28,F,492
2012/09/28,B,532
2012/09/28,B,531.242
2012/09/28,C,329
2012/09/28,D,389
2012/09/28,C,392
2012/09/28,B,998
2012/09/28,E,228
2012/09/28,C,748
2012/09/28,B,878
2012/09/28,C,511
2012/09/28,C,223
2012/09/29,C,333
2012/09/29,C,229
2012/09/29,F,257
2012/09/29,C,192
2012/09/29,C,888
2012/09/30,B,813
2012/10/01,D,316
2012/10/01,A,998
2012/10/01,D,633
2012/10/01,A,721
2012/10/01,C,338
2012/10/01,A,X743
2012/10/01,C,233.4
2012/10/01,D,259.6
2012/10/01,C,342
2012/10/01,A,391
2012/10/01,A,062
2012/10/01,C,933
2012/10/02,A,S893
2012/10/02,D,270.0
2012/10/02,C,293
2012/10/02,C,552
2012/10/02,B,922
2012/10/02,E,088
2012/10/02,C,325
2012/10/02,B,239
2012/10/02,C,235
2012/10/02,C,440
2012/10/02,A,690
2012/10/02,C,S392
2012/10/02,C,219
2012/10/02,B,833
2012/10/02,F,393
2012/10/02,E,972
2012/10/02,F,344
2012/10/02,B,883
2012/10/02,B,899
2012/10/02,D,023
2012/10/02,C,139
2012/10/02,B,378
2012/10/02,E,988.4
2012/10/03,B,310
2012/10/04,C,040
2012/10/04,E,S823
2012/10/04,B,X232
2012/10/04,F,039
2012/10/04,E,S053
2012/10/04,F,329
2012/10/04,C,382
2012/10/04,F,281
2012/10/04,A,882
2012/10/04,C,920
2012/10/04,F,297
2012/10/04,F,X562
2012/10/05,C,393
2012/10/06,F,209
2012/10/06,C,A73
2012/10/06,C,939
2012/10/06,E,445
2012/10/06,B,749.8
2012/10/06,E,332
2012/10/07,F,359
2012/10/07,B,709
2012/10/07,A,S335
2012/10/07,C,X953
2012/10/07,B,313
2012/10/07,B,959.5
2012/10/07,A,238
2012/10/07,D,363
2012/10/07,C,512
2012/10/07,C,X980
2012/10/07,B,948
2012/10/07,B,436.7
2012/10/07,B,X173
2012/10/07,C,495.8
2012/10/07,C,205
2012/10/07,F,325
2012/10/07,C,531
2012/10/07,B,399
2012/10/07,B,403.5
2012/10/07,C,382
2012/10/08,C,729
2012/10/08,D,949
2012/10/09,C,936
2012/10/09,C,779
2012/10/09,F,997
2012/10/09,B,355.3
2012/10/09,C,230
2012/10/09,C,350
2012/10/09,C,152
2012/10/09,C,993
2012/10/09,B,782
2012/10/09,B,279
2012/10/10,E,238
2012/10/10,B,259.1
2012/10/10,B,871.1
2012/10/10,B,X842
2012/10/11,C,228
2012/10/11,A,821
2012/10/11,F,345
2012/10/11,F,959
2012/10/11,B,292
2012/10/12,F,S411
2012/10/12,B,302
2012/10/12,F,627
2012/10/12,D,392.3
2012/10/12,B,057.0
2012/10/12,E,638
2012/10/12,D,X322
2012/10/12,C,339
2012/10/12,B,227
2012/10/12,B,229
2012/10/12,C,413
2012/10/13,F,S130
2012/10/13,B,X958
2012/10/13,C,294
2012/10/13,B,838
2012/10/13,E,236
2012/10/13,A,924
2012/10/13,B,933
2012/10/13,C,525
2012/10/13,B,391
2012/10/14,D,148
2012/10/14,C,314
2012/10/14,C,327
2012/10/14,C,926
2012/10/14,F,332
2012/10/14,C,021
2012/10/14,B,036
2012/10/14,F,X833
2012/10/14,C,483
2012/10/14,F,280
2012/10/14,F,910
2012/10/14,C,209
2012/10/14,F,732
2012/10/14,C,224
2012/10/14,B,511
2012/10/14,C,341
2012/10/14,B,483
2012/10/14,A,953.6
2012/10/15,C,909.5
2012/10/15,F,923
2012/10/15,C,S823
2012/10/15,D,399
2012/10/15,C,914.2
2012/10/16,C,578.0
2012/10/16,B,838
2012/10/16,A,339
2012/10/16,B,223
2012/10/16,D,X793
2012/10/16,D,396
2012/10/16,C,255
2012/10/16,F,298
2012/10/16,B,625
2012/10/16,B,835
2012/10/16,B,219
2012/10/16,C,955.8
2012/10/16,F,230
2012/10/17,C,336
2012/10/17,A,383
2012/10/17,C,233
2012/10/17,F,790
2012/10/17,B,951
2012/10/17,B,274
2012/10/17,E,972
2012/10/18,F,606
2012/10/18,B,299
2012/10/18,B,707
2012/10/18,D,X113
2012/10/18,B,928
2012/10/18,E,852
2012/10/19,B,S333
2012/10/19,C,S393
2012/10/19,F,951
2012/10/19,B,753
2012/10/19,B,039
2012/10/19,F,302.6
2012/10/19,C,159
2012/10/20,B,131
2012/10/20,C,X847
2012/10/20,F,913
2012/10/20,B,330
2012/10/20,B,837
2012/10/21,B,118
2012/10/21,C,392
2012/10/21,A,S544
2012/10/21,B,368
2012/10/21,D,252
2012/10/21,B,998
2012/10/21,B,324
2012/10/21,C,422
2012/10/21,E,334
2012/10/21,D,932.1
2012/10/21,C,483
2012/10/21,B,154
2012/10/21,E,S363
2012/10/21,C,383
2012/10/21,B,S969
2012/10/21,C,688
2012/10/21,E,A03
2012/10/21,C,812
2012/10/21,B,734
2012/10/21,C,320
2012/10/21,C,523
2012/10/22,C,282
2012/10/22,E,532
2012/10/22,F,240
2012/10/23,C,959
2012/10/23,B,X302
2012/10/24,C,828.2
2012/10/24,F,518
2012/10/24,C,398
2012/10/24,F,X208
2012/10/24,D,944.9
