2012/07/04	B02	3250
2012/07/04	A04	1715
2012/07/04	A01	3417
2012/07/04	B02	1561
2012/07/04	B02	465
2012/07/04	A05	3120
2012/07/04	A02	3480
2012/07/04	B02	560
2012/07/04	A03	2582
2012/07/04	A01	5200
2012/07/04	A05	7400
2012/07/05	A02	320
2012/07/05	A05	2000
2012/07/05	A05	3094
2012/07/05	A01	8400
2012/07/05	A05	16900
2012/07/05	B02	160
2012/07/05	A05	1000
2012/07/05	A05	3023
2012/07/05	A02	1209
2012/07/05	A02	145
2012/07/06	A03	960
2012/07/07	A05	370
2012/07/07	A04	3053
2012/07/07	A05	2765
2012/07/07	A01	16700
2012/07/07	A05	135
2012/07/07	A05	18700
2012/07/07	A04	3600
2012/07/07	A05	920
2012/07/07	A01	3002
2012/07/07	B01	14100
2012/07/07	B01	85
2012/07/07	B01	3200
2012/07/07	A04	3142
2012/07/07	A01	2923
2012/07/07	A04	1640
2012/07/07	A02	2200
2012/07/07	A02	70
2012/07/08	A02	800
2012/07/08	B01	3080
2012/07/08	A01	55
2012/07/08	B02	295
2012/07/08	A03	375
2012/07/08	B02	395
2012/07/08	A05	70
2012/07/08	A02	6300
2012/07/09	A05	310
2012/07/10	A05	840
2012/07/10	B02	669
2012/07/10	A05	495
2012/07/10	A04	6100
2012/07/10	A02	1360
2012/07/10	B02	195
2012/07/11	B01	2480
2012/07/11	A01	14700
2012/07/11	A01	2840
2012/07/11	A03	3560
2012/07/11	B02	800
2012/07/11	A03	1325
2012/07/11	B01	2578
2012/07/11	A02	400
2012/07/11	A01	14000
2012/07/11	A05	3048
2012/07/12	B01	1600
2012/07/12	A05	2644
2012/07/12	A03	694
2012/07/12	B02	1200
2012/07/12	A01	1120
2012/07/12	B01	478
2012/07/12	A03	215
2012/07/12	B02	390
2012/07/12	B01	255
2012/07/12	A04	3100
2012/07/12	B02	13700
2012/07/12	B01	3176
2012/07/12	A04	1854
2012/07/12	B02	760
2012/07/12	B02	425
2012/07/12	A02	891
2012/07/12	A01	445
2012/07/13	A05	1560
2012/07/13	A05	2960
2012/07/14	B01	1906
2012/07/14	A02	265
2012/07/15	A05	2429
2012/07/15	A05	1120
2012/07/15	A05	3800
2012/07/15	A02	2488
2012/07/15	B02	495
2012/07/15	A01	3319
2012/07/15	A05	720
2012/07/15	A02	18900
2012/07/15	A02	3538
2012/07/15	A05	1000
2012/07/15	B02	9800
2012/07/15	B02	255
2012/07/15	B01	1743
2012/07/15	B02	15600
2012/07/15	B02	185
2012/07/15	A02	15100
2012/07/15	B02	350
2012/07/15	A03	2320
2012/07/16	A04	1281
2012/07/16	B02	150
2012/07/17	B01	3248
2012/07/17	A03	6900
2012/07/17	B02	760
2012/07/17	A03	1519
2012/07/17	B01	45
2012/07/17	A01	974
2012/07/17	A02	3360
2012/07/17	A05	2578
2012/07/17	A02	2500
2012/07/17	B01	395
2012/07/17	B02	200
2012/07/17	A03	360
2012/07/18	A03	210
2012/07/18	A04	1446
2012/07/18	A05	295
2012/07/18	A01	3360
2012/07/18	A02	1362
2012/07/19	A05	2600
2012/07/19	B02	2040
2012/07/19	A02	10500
2012/07/19	A04	400
2012/07/19	B02	880
2012/07/19	A05	2988
2012/07/19	B01	19200
2012/07/19	B01	2480
2012/07/19	B02	2161
2012/07/19	A05	2011
2012/07/19	B01	1560
2012/07/19	B01	410
2012/07/19	B01	460
2012/07/20	B02	2211
2012/07/20	A03	19000
2012/07/20	B02	1373
2012/07/20	B02	3725
2012/07/20	A02	3800
2012/07/20	A02	17200
2012/07/20	A05	435
2012/07/20	A01	1209
2012/07/20	A02	3160
2012/07/20	A01	3600
2012/07/20	A04	475
2012/07/20	B02	600
2012/07/20	B01	2440
2012/07/20	B02	1120
2012/07/20	A01	385
2012/07/20	B01	90
2012/07/20	B02	3765
2012/07/20	A01	2738
2012/07/20	A01	3800
2012/07/20	A05	2093
2012/07/21	B01	3448
2012/07/21	A03	3818
2012/07/21	B02	3486
2012/07/21	B01	1198
2012/07/21	A02	2960
2012/07/22	B02	1360
2012/07/22	A02	1920
2012/07/22	B02	3096
2012/07/22	A02	3181
2012/07/23	B01	25
2012/07/23	B02	1080
2012/07/23	A02	2120
2012/07/23	A05	520
2012/07/23	A02	10300
2012/07/24	A01	3536
2012/07/24	B02	2452
2012/07/24	B01	3000
2012/07/24	A05	1795
2012/07/24	A03	541
2012/07/24	B01	35
2012/07/24	B02	2000
2012/07/24	A05	12600
2012/07/24	B02	140
2012/07/24	B02	2378
2012/07/24	B02	2054
2012/07/24	A05	3200
2012/07/24	B02	8600
2012/07/25	A02	1005
2012/07/25	A05	3280
2012/07/25	A02	330
2012/07/25	A05	15800
2012/07/25	A02	3240
2012/07/25	A04	2192
2012/07/25	A04	355
2012/07/25	A05	589
2012/07/25	A02	7500
2012/07/25	A04	475
2012/07/25	A03	564
2012/07/25	A05	15400
2012/07/25	B02	3040
2012/07/25	B02	3472
2012/07/25	B01	640
2012/07/25	A03	3720
2012/07/26	A05	2331
2012/07/27	A04	680
2012/07/27	A05	1320
2012/07/27	B01	1840
2012/07/27	A02	85
2012/07/27	A02	480
2012/07/27	A01	1120
2012/07/27	A02	13300
2012/07/27	A05	315
2012/07/27	A02	19800
2012/07/27	B02	1440
2012/07/27	A01	354
2012/07/27	A02	1700
2012/07/27	B02	11800
2012/07/27	A02	17300
2012/07/27	A02	3040
2012/07/27	B02	400
2012/07/27	B01	90
2012/07/27	B02	220
2012/07/27	A02	641
2012/07/27	B02	2192
2012/07/28	A04	3480
2012/07/28	B01	1840
2012/07/29	B02	12800
2012/07/29	B02	335
2012/07/30	A01	2240
2012/07/30	A05	19400
2012/07/30	B01	611
2012/07/30	B02	2000
2012/07/30	B02	2226
2012/07/30	A05	2920
2012/07/30	B01	1472
2012/07/30	B01	12000
2012/07/30	B02	2560
2012/07/30	A05	240
2012/07/31	A02	3009
2012/07/31	A02	1920
2012/07/31	A05	480
2012/07/31	A04	3858
2012/07/31	A01	2929
2012/07/31	A04	2599
2012/07/31	A05	13300
2012/07/31	B01	3644
2012/07/31	A05	9900
2012/07/31	A05	2920
2012/07/31	A05	1925
2012/07/31	A02	1469
2012/07/31	A02	275
2012/07/31	A05	1840
2012/07/31	A05	500
2012/07/31	A05	415
2012/07/31	A05	18100
2012/08/01	A04	7800
2012/08/01	B01	3790
2012/08/01	B01	1880
2012/08/01	A01	11500
2012/08/02	B02	3280
2012/08/02	A04	1840
2012/08/02	A01	16900
2012/08/02	A05	300
2012/08/02	A04	1880
2012/08/02	A05	55
2012/08/02	A05	265
2012/08/02	B01	2734
2012/08/02	A02	339
2012/08/02	A02	6500
2012/08/02	B01	1885
2012/08/02	B01	3080
2012/08/02	A05	2320
2012/08/03	A05	280
2012/08/03	B02	440
2012/08/03	A02	7400
2012/08/03	A05	2160
2012/08/03	B02	760
2012/08/03	A01	3000
2012/08/03	A02	3720
2012/08/03	B02	3239
2012/08/03	A02	1770
2012/08/03	A05	240
2012/08/03	B02	2832
2012/08/03	B02	1025
2012/08/03	A01	295
2012/08/03	B02	3578
2012/08/03	B02	355
2012/08/03	B02	1569
2012/08/03	B02	2000
2012/08/03	A01	145
2012/08/03	A03	2720
2012/08/03	B01	320
2012/08/03	A01	3600
2012/08/04	B02	4800
2012/08/04	A04	5800
2012/08/04	A03	1400
2012/08/04	B01	2320
2012/08/04	B02	960
2012/08/04	B02	3400
2012/08/05	A03	650
2012/08/06	A05	1500
2012/08/06	B02	2120
2012/08/06	B01	3284
2012/08/06	A05	1956
2012/08/06	A05	3656
2012/08/06	B02	2640
2012/08/06	B02	440
2012/08/06	A02	2080
2012/08/06	B02	520
2012/08/06	A02	3520
2012/08/07	B02	2019
2012/08/07	A04	2280
2012/08/07	A04	1945
2012/08/07	A02	1040
2012/08/07	B01	805
2012/08/08	A01	460
2012/08/08	A05	415
2012/08/08	B02	14600
2012/08/08	A03	880
2012/08/08	B01	1900
2012/08/09	A05	125
2012/08/09	A02	14100
2012/08/09	A04	3640
2012/08/09	B02	3778
2012/08/09	A01	9400
2012/08/09	B01	1600
2012/08/09	A04	3075
2012/08/09	B01	165
2012/08/09	A03	2600
2012/08/09	A05	7500
2012/08/09	B02	1089
2012/08/09	B01	2400
2012/08/09	B02	3702
2012/08/09	A03	16400
2012/08/09	B02	3900
2012/08/09	A04	840
2012/08/09	A05	240
2012/08/09	A02	145
2012/08/09	A05	2982
2012/08/10	A02	274
2012/08/10	B02	1040
2012/08/10	A02	13600
2012/08/10	B01	1007
2012/08/10	A01	2947
2012/08/10	A01	1240
2012/08/10	A05	2093
2012/08/10	B02	2640
2012/08/10	B01	17700
2012/08/10	B02	2120
2012/08/10	B02	390
2012/08/10	A04	50
2012/08/10	A02	2320
2012/08/10	A05	200
2012/08/10	B02	2754
2012/08/11	B02	1574
2012/08/11	B02	2133
2012/08/11	A05	2158
2012/08/11	B02	604
2012/08/12	A02	3276
2012/08/12	B02	4600
2012/08/12	B02	1628
2012/08/12	A05	360
2012/08/12	B01	455
2012/08/12	A02	8900
2012/08/12	A01	2240
2012/08/12	A03	1758
2012/08/12	A02	3360
2012/08/12	B02	11900
2012/08/12	B01	17700
2012/08/12	A04	3440
2012/08/12	A01	2648
2012/08/12	B02	2640
2012/08/12	B01	3736
2012/08/12	B02	6900
2012/08/12	B01	460
2012/08/13	A05	3213
2012/08/13	B01	85
2012/08/14	A03	969
2012/08/14	A03	2040
2012/08/14	A03	2500
2012/08/14	A05	1160
2012/08/14	A05	560
2012/08/14	A05	920
2012/08/14	B02	8300
2012/08/14	B01	1960
2012/08/14	A02	1088
2012/08/15	B02	3640
2012/08/15	A05	1845
2012/08/15	B02	800
2012/08/15	A05	671
2012/08/15	B02	3480
2012/08/15	B02	3760
2012/08/15	B01	516
2012/08/15	B01	335
2012/08/15	A02	3320
2012/08/15	A03	400
2012/08/16	A04	135
2012/08/16	B01	2960
2012/08/16	A05	260
2012/08/16	A05	1066
2012/08/16	B02	3086
2012/08/16	A03	1080
2012/08/17	A05	2708
2012/08/17	A03	2323
2012/08/17	A04	1920
2012/08/17	A03	760
2012/08/17	A01	335
2012/08/17	B01	3758
2012/08/17	B02	1150
2012/08/17	A02	2458
2012/08/17	A05	2800
2012/08/18	A05	8600
2012/08/18	B02	3400
2012/08/18	B02	1391
2012/08/18	B02	315
2012/08/18	A02	105
2012/08/18	B02	430
2012/08/18	A02	880
2012/08/18	A04	285
2012/08/18	B02	3058
2012/08/18	A03	3200
2012/08/18	B01	683
2012/08/18	A01	1000
2012/08/18	A02	490
2012/08/18	A03	450
2012/08/18	A01	200
2012/08/18	A02	3200
2012/08/18	B02	2240
2012/08/18	B02	1028
2012/08/19	A04	3637
2012/08/19	A05	3321
2012/08/19	B01	3860
2012/08/19	A05	380
2012/08/19	A01	1320
2012/08/19	A01	2729
2012/08/19	A05	2200
2012/08/19	A02	485
2012/08/19	B02	2480
2012/08/19	A04	2591
2012/08/19	B02	3679
2012/08/20	A04	3580
2012/08/20	A03	10000
2012/08/20	B02	3160
2012/08/21	A04	3034
2012/08/21	A05	3040
2012/08/21	A03	415
2012/08/21	A03	2369
2012/08/21	B01	960
2012/08/21	A03	2800
2012/08/21	B02	2480
2012/08/21	A02	2195
2012/08/21	A03	3560
2012/08/21	B02	2226
2012/08/21	B02	8300
2012/08/21	B01	2480
2012/08/21	B02	2339
2012/08/21	B01	80
2012/08/21	A05	1010
2012/08/21	A03	480
2012/08/21	A02	936
2012/08/22	A02	2640
2012/08/22	A01	19300
2012/08/22	B02	7300
2012/08/22	A05	210
2012/08/22	B01	3807
2012/08/22	B02	195
2012/08/22	A01	560
2012/08/22	A01	265
2012/08/22	A05	355
2012/08/22	A03	2700
2012/08/22	A05	1150
2012/08/22	A02	17200
2012/08/22	B01	2600
2012/08/22	B01	430
2012/08/22	A01	3243
2012/08/23	A02	2640
2012/08/23	A05	1240
2012/08/24	B01	17700
2012/08/24	B02	260
2012/08/24	A01	2767
2012/08/24	B02	495
2012/08/25	B02	1720
2012/08/25	A02	1760
2012/08/25	A05	1684
2012/08/25	A02	135
2012/08/25	B02	1100
2012/08/25	B02	387
2012/08/25	A05	420
2012/08/25	B02	430
2012/08/25	B01	3520
2012/08/25	B01	85
2012/08/25	A05	3168
2012/08/25	A02	2009
2012/08/25	B01	640
2012/08/25	B01	240
2012/08/25	B02	195
2012/08/25	B02	12600
2012/08/25	B02	3600
2012/08/25	A05	11900
2012/08/25	A02	1318
2012/08/26	A02	195
2012/08/26	A02	2345
2012/08/27	B01	2532
2012/08/27	A05	3360
2012/08/27	A02	2720
2012/08/27	A01	624
2012/08/27	B02	2065
2012/08/27	B02	2360
2012/08/27	A01	390
2012/08/28	B02	960
2012/08/28	A05	3324
2012/08/28	A03	2880
2012/08/28	A05	145
2012/08/28	B01	1418
2012/08/28	A02	1819
2012/08/29	B02	1320
2012/08/29	A05	3440
2012/08/29	B01	3360
2012/08/29	A05	1080
2012/08/29	A03	2716
2012/08/29	B02	35
2012/08/29	B02	2760
2012/08/29	A05	570
2012/08/29	A04	1847
2012/08/29	A04	2360
2012/08/29	B01	240
2012/08/29	A01	4800
2012/08/29	B01	460
2012/08/29	A05	2084
2012/08/29	A03	295
2012/08/29	B02	2400
2012/08/29	A05	280
2012/08/29	B02	440
2012/08/29	A02	400
2012/08/29	A01	440
2012/08/29	B02	3025
2012/08/29	B02	2779
2012/08/29	B02	1400
2012/08/29	A03	2040
2012/08/29	B01	2023
2012/08/29	A05	5400
2012/08/29	A03	275
2012/08/30	B02	10500
2012/08/30	A05	19200
2012/08/30	A02	325
2012/08/30	B01	1605
2012/08/30	A01	3600
2012/08/30	A02	6500
2012/08/31	A05	1554
2012/08/31	A01	10300
2012/08/31	B02	200
2012/08/31	A02	2462
2012/08/31	B01	30
2012/08/31	A04	280
2012/08/31	A04	1927
2012/08/31	A02	2760
2012/08/31	A03	2160
2012/08/31	B02	1380
2012/08/31	A05	1880
2012/08/31	A01	1960
2012/08/31	A03	2873
2012/09/01	B02	340
2012/09/01	A05	3007
2012/09/02	B02	220
2012/09/02	B01	520
2012/09/02	A04	16000
2012/09/02	B01	45
2012/09/02	A04	335
2012/09/02	B01	1960
2012/09/02	A05	1569
2012/09/03	B01	720
2012/09/03	B02	520
2012/09/04	B02	1738
2012/09/04	B02	345
2012/09/04	B01	19800
2012/09/04	A03	2951
2012/09/04	A04	475
2012/09/04	B01	2040
2012/09/04	A05	2960
2012/09/04	A02	1222
2012/09/04	A05	18300
2012/09/04	A01	2920
2012/09/05	A01	460
2012/09/05	B01	2800
2012/09/05	A01	45
2012/09/05	A05	150
2012/09/05	A03	340
2012/09/05	B01	410
2012/09/05	B02	840
2012/09/05	B01	3500
2012/09/05	B01	1586
2012/09/05	B01	2280
2012/09/05	B02	2200
2012/09/05	A01	1926
2012/09/05	A02	35
2012/09/05	A02	145
2012/09/05	B02	12900
2012/09/05	A05	912
2012/09/05	A03	1840
2012/09/05	B01	4600
2012/09/05	A03	3217
2012/09/05	B02	2920
2012/09/05	A05	2617
2012/09/05	A02	3360
2012/09/05	B02	255
2012/09/05	A05	1400
2012/09/05	B02	80
2012/09/06	A05	3077
2012/09/07	A02	3800
2012/09/07	B02	3327
2012/09/07	A02	440
2012/09/07	A02	709
2012/09/07	A05	1120
2012/09/07	B01	1435
2012/09/07	B01	2830
2012/09/07	B02	400
2012/09/08	A04	1520
2012/09/08	A02	2681
2012/09/08	B02	342
2012/09/08	B01	8100
2012/09/08	B02	150
2012/09/08	A01	2240
2012/09/09	B01	506
2012/09/09	B02	737
2012/09/09	A03	16600
2012/09/09	B01	1500
2012/09/09	A05	978
2012/09/09	B02	282
2012/09/09	A02	2280
2012/09/10	B02	325
2012/09/10	B02	18400
2012/09/10	A05	2080
2012/09/10	B02	600
2012/09/10	B01	3000
2012/09/10	B01	2821
2012/09/10	B02	95
2012/09/10	B01	2145
2012/09/10	A05	3760
2012/09/10	B01	441
2012/09/10	A02	445
2012/09/10	A01	9400
2012/09/10	A04	1400
2012/09/10	A01	2976
2012/09/10	A05	360
2012/09/11	B01	2701
2012/09/11	A02	1120
2012/09/11	B01	1281
2012/09/11	A02	1114
2012/09/12	B01	230
2012/09/12	A05	3715
2012/09/12	B01	115
2012/09/12	B02	3415
2012/09/12	B02	2146
2012/09/12	B01	3360
2012/09/12	B01	480
2012/09/12	A05	2280
2012/09/13	B01	60
2012/09/13	B02	200
2012/09/13	B02	959
2012/09/13	B02	3600
2012/09/13	B01	760
2012/09/13	A02	1350
2012/09/13	A02	17500
2012/09/14	A02	980
2012/09/14	A02	9800
2012/09/14	B02	1640
2012/09/14	B02	4300
2012/09/14	A05	9600
2012/09/14	A05	18600
2012/09/15	A05	430
2012/09/15	A02	880
2012/09/15	B02	440
2012/09/15	A03	3520
2012/09/15	A02	2960
2012/09/15	A05	1960
2012/09/15	A01	2767
2012/09/15	B02	2250
2012/09/15	A05	3640
2012/09/15	A05	2360
2012/09/15	B01	25
2012/09/15	A04	3600
2012/09/15	A03	120
2012/09/15	A03	255
2012/09/15	B02	1720
2012/09/15	B01	1201
2012/09/15	B02	1840
2012/09/15	B01	405
2012/09/15	A02	460
2012/09/15	B02	13300
2012/09/15	B02	2650
2012/09/15	A02	175
2012/09/16	A01	1656
2012/09/16	A05	590
2012/09/16	B02	1280
2012/09/16	B02	440
2012/09/16	A03	365
2012/09/16	B02	2136
2012/09/16	A02	250
2012/09/16	B01	1222
2012/09/17	A01	225
2012/09/18	A02	1320
2012/09/18	B02	460
2012/09/18	A04	3120
2012/09/18	A05	1600
2012/09/18	A01	720
2012/09/18	B01	560
2012/09/18	A02	370
2012/09/18	B02	3600
2012/09/18	A02	1680
2012/09/18	A05	100
2012/09/19	B01	1807
2012/09/19	B01	3200
2012/09/19	A02	2500
2012/09/19	A05	3305
2012/09/19	A01	1450
2012/09/19	B02	1824
2012/09/20	B01	11900
2012/09/20	A02	2695
2012/09/20	A04	574
2012/09/20	A03	175
2012/09/20	A01	170
2012/09/21	A02	12900
2012/09/21	A01	250
2012/09/21	A01	1960
2012/09/22	B01	1049
2012/09/22	A02	495
2012/09/22	A03	475
2012/09/22	B02	2800
2012/09/22	B01	475
2012/09/22	A02	1198
2012/09/22	A05	1021
2012/09/22	A03	3086
2012/09/22	B01	3520
2012/09/22	A01	360
2012/09/22	A03	2200
2012/09/22	A05	7000
2012/09/22	B02	240
2012/09/22	A05	490
2012/09/22	A02	11000
2012/09/22	B02	1120
2012/09/22	A01	1720
2012/09/22	B02	280
2012/09/22	B02	175
2012/09/22	A05	160
2012/09/23	A01	18000
2012/09/23	B02	355
2012/09/24	A03	800
2012/09/24	B02	3274
2012/09/24	A03	3613
2012/09/24	B01	2720
2012/09/24	A02	15600
2012/09/24	A05	1644
2012/09/24	B01	2640
2012/09/24	B02	1280
2012/09/24	A05	1628
2012/09/24	A02	2480
2012/09/24	A05	639
2012/09/24	A05	10800
2012/09/24	B01	292
2012/09/24	A04	3279
2012/09/24	A02	10600
2012/09/24	A03	240
2012/09/24	A04	9700
2012/09/25	B02	3160
2012/09/25	A02	2414
2012/09/25	B02	220
2012/09/25	A05	324
2012/09/25	B02	1560
2012/09/25	A02	2680
2012/09/25	A03	2432
2012/09/25	B01	1728
2012/09/25	A04	3080
2012/09/25	A01	1507
2012/09/25	A02	2405
2012/09/25	A04	1592
2012/09/25	A05	1838
2012/09/25	A02	808
2012/09/25	A04	395
2012/09/25	A02	6500
2012/09/25	A02	640
2012/09/25	A03	3080
2012/09/25	A04	18300
2012/09/25	A04	11400
2012/09/25	B01	1637
2012/09/25	A01	1450
2012/09/25	A02	2040
2012/09/25	B02	1700
2012/09/25	A04	90
2012/09/25	B02	2960
2012/09/25	A02	310
2012/09/25	A02	3732
2012/09/25	B01	2920
2012/09/25	B02	3814
2012/09/26	A05	3732
2012/09/26	A05	9800
2012/09/26	A04	792
2012/09/26	B02	2882
2012/09/26	B02	270
2012/09/27	A05	18000
2012/09/27	B02	395
2012/09/27	A03	3219
2012/09/27	B02	2600
2012/09/27	B02	7900
2012/09/27	B02	11400
2012/09/27	B02	3080
2012/09/27	B02	345
2012/09/27	B02	1120
2012/09/27	B01	503
2012/09/27	B01	200
2012/09/27	A05	1600
2012/09/27	B02	3440
2012/09/27	A04	17700
2012/09/27	B02	1395
2012/09/28	A03	3440
2012/09/28	B01	2133
2012/09/28	B01	1280
2012/09/28	A02	25
2012/09/28	A03	1800
2012/09/28	A03	2800
2012/09/28	A05	5100
2012/09/28	B02	1818
2012/09/28	A01	1528
2012/09/29	A04	15700
2012/09/29	A01	2288
2012/09/29	B01	1560
2012/09/29	B01	1216
2012/09/29	A04	880
2012/09/29	A05	2534
2012/09/30	B01	1067
2012/10/01	A01	3327
2012/10/01	A03	1720
2012/10/01	A03	1160
2012/10/01	A05	2876
2012/10/01	A05	3159
2012/10/01	A03	3240
2012/10/01	B02	9500
2012/10/01	B01	2900
2012/10/01	B01	1760
2012/10/01	A02	1320
2012/10/01	B02	1341
2012/10/01	A01	390
2012/10/01	B01	3576
2012/10/01	A02	16800
2012/10/01	B02	125
2012/10/01	B02	608
2012/10/01	A04	1200
2012/10/01	A04	2120
2012/10/01	A03	80
2012/10/01	A05	1000
2012/10/01	B01	1200
2012/10/01	A03	2571
2012/10/01	A01	445
2012/10/01	B01	2120
2012/10/01	B02	9900
2012/10/01	A02	1120
2012/10/01	B01	460
2012/10/01	A05	365
2012/10/01	B01	2720
2012/10/01	A04	2878
2012/10/01	B01	135
2012/10/01	A01	11000
2012/10/01	A02	465
2012/10/01	B02	2960
2012/10/01	B01	10300
2012/10/01	A04	3100
2012/10/01	B02	991
2012/10/01	A05	1151
2012/10/01	B02	2383
2012/10/02	B02	286
2012/10/02	B02	11400
2012/10/02	B02	2400
2012/10/02	A02	2200
2012/10/03	B02	1346
2012/10/03	B02	2400
2012/10/03	A04	2160
2012/10/03	A02	3709
2012/10/03	A02	3894
2012/10/03	A03	9900
2012/10/03	B01	17500
2012/10/03	B02	18400
2012/10/03	B01	1360
2012/10/03	A04	265
2012/10/03	A03	1840
2012/10/04	A04	920
2012/10/04	A05	740
2012/10/04	A04	2998
2012/10/04	B02	320
2012/10/04	A02	1313
2012/10/04	A05	1177
2012/10/04	A03	1480
2012/10/04	B01	2520
2012/10/04	A04	320
2012/10/04	A02	2800
2012/10/04	B01	1045
2012/10/04	A03	1520
2012/10/04	B02	582
2012/10/04	B02	1120
2012/10/04	A03	380
2012/10/04	A05	800
2012/10/04	B01	35
2012/10/04	A02	1565
2012/10/04	B01	1175
2012/10/04	A01	3720
2012/10/04	A05	2909
2012/10/04	B02	1800
2012/10/04	A04	1120
2012/10/04	A05	440
2012/10/04	A05	220
2012/10/04	A04	680
2012/10/04	B02	2648
2012/10/04	B02	2320
2012/10/05	A04	2360
2012/10/05	B01	170
2012/10/05	B01	866
2012/10/05	A02	1760
2012/10/05	A04	1040
2012/10/05	A05	1578
2012/10/05	B01	370
2012/10/05	B02	3280
2012/10/05	A01	1600
2012/10/05	A04	2480
2012/10/05	A05	2626
2012/10/05	A03	2051
2012/10/05	B02	1002
2012/10/05	B01	25
2012/10/05	A05	445
2012/10/05	B02	415
2012/10/05	A05	205
2012/10/05	A05	1560
2012/10/05	B02	1502
2012/10/05	A01	2560
2012/10/05	B02	1840
2012/10/05	A05	3458
2012/10/05	A03	17700
2012/10/05	B01	2472
2012/10/05	A04	800
2012/10/05	A02	1100
2012/10/05	A03	3050
2012/10/05	A05	1397
2012/10/05	A04	270
2012/10/05	B01	45
2012/10/05	A04	1720
2012/10/05	B02	1170
2012/10/05	B02	1880
2012/10/05	A05	70
2012/10/05	A04	3344
2012/10/05	A04	2920
2012/10/05	A05	653
2012/10/05	A01	240
2012/10/05	A01	370
2012/10/05	A05	909
2012/10/05	A02	880
2012/10/05	B02	645
2012/10/06	A03	3257
2012/10/06	A05	1240
2012/10/06	A02	1320
2012/10/06	B02	11500
2012/10/06	A03	3200
2012/10/07	A02	2880
2012/10/07	B02	125
2012/10/07	A01	1240
2012/10/07	B02	3627
2012/10/07	A02	1830
2012/10/07	B01	3280
2012/10/07	A04	155
2012/10/07	A05	2800
2012/10/07	A05	1880
2012/10/07	B02	345
2012/10/07	B02	3400
2012/10/07	B02	1680
2012/10/07	A05	1460
2012/10/07	A01	16700
2012/10/07	B02	1480
2012/10/07	A04	385
2012/10/07	A01	720
2012/10/07	A05	14800
2012/10/07	B02	3440
2012/10/07	A02	1160
2012/10/07	A02	275
2012/10/07	A03	3240
2012/10/07	B01	15400
2012/10/07	A01	55
2012/10/08	B01	1000
2012/10/08	A03	1840
2012/10/08	A03	15000
2012/10/08	A04	50
2012/10/08	B02	600
2012/10/08	B01	12600
2012/10/08	B02	1967
2012/10/08	B02	14400
2012/10/08	A01	65
2012/10/08	A05	175
2012/10/08	B01	360
2012/10/08	B01	400
2012/10/08	B01	8200
2012/10/08	A03	500
2012/10/08	A05	1320
2012/10/08	B02	1439
2012/10/08	B01	2240
2012/10/09	B01	1378
2012/10/09	A05	6200
2012/10/09	A03	13900
2012/10/09	B01	2415
2012/10/09	A02	3452
2012/10/09	A02	70
2012/10/09	A05	2480
2012/10/09	A02	492
2012/10/09	A05	265
2012/10/09	B02	465
2012/10/09	A03	1120
2012/10/09	B02	250
2012/10/09	B02	1480
2012/10/10	B02	12700
2012/10/10	B01	3200
2012/10/10	B02	440
2012/10/10	B02	2480
2012/10/10	A05	1633
2012/10/10	B01	565
2012/10/10	B02	1280
2012/10/10	A02	3319
2012/10/11	B01	40
2012/10/11	A02	210
2012/10/11	A03	2560
2012/10/11	A02	465
2012/10/11	A04	425
2012/10/12	A05	746
2012/10/12	A05	2680
2012/10/12	A05	11400
2012/10/12	A03	3000
2012/10/12	A05	1812
2012/10/12	A04	2440
2012/10/12	A04	11400
2012/10/12	A03	2080
2012/10/12	A04	1324
2012/10/12	B02	600
2012/10/12	B01	190
2012/10/12	B02	2958
2012/10/12	A02	2920
2012/10/12	A02	2053
2012/10/12	A04	470
2012/10/12	A02	5600
2012/10/12	A03	3456
2012/10/12	B02	18000
2012/10/12	A05	245
2012/10/12	B02	2768
2012/10/12	A05	150
2012/10/12	A01	437
2012/10/12	A05	16400
2012/10/12	A04	2291
2012/10/12	A01	320
2012/10/12	A04	1456
2012/10/12	A04	250
2012/10/12	A05	1760
2012/10/12	A02	407
2012/10/12	A04	1280
2012/10/12	B01	13900
2012/10/12	A02	2600
2012/10/12	A02	3560
2012/10/13	A02	330
2012/10/14	B02	8500
2012/10/14	B01	470
2012/10/14	B02	15500
2012/10/15	A04	160
2012/10/15	B02	12000
2012/10/15	A04	150
2012/10/15	A05	80
2012/10/15	B01	3440
2012/10/15	B02	371
2012/10/15	A02	520
2012/10/15	A05	7400
2012/10/15	B02	1960
2012/10/15	B02	2040
2012/10/16	A02	2680
2012/10/16	A04	2100
2012/10/16	B02	2936
2012/10/16	B02	1776
2012/10/16	B02	3440
2012/10/16	A02	45
2012/10/16	B02	390
2012/10/16	A02	410
2012/10/16	A03	3320
2012/10/16	A01	3760
2012/10/16	B02	4000
2012/10/16	B02	485
2012/10/16	A04	355
2012/10/16	A05	1600
2012/10/16	B01	1200
2012/10/16	B01	360
2012/10/16	A05	840
2012/10/16	B02	2680
2012/10/16	B02	2840
2012/10/16	A05	1840
2012/10/16	A04	582
2012/10/16	A04	343
2012/10/16	A04	485
2012/10/16	B01	3400
2012/10/16	B02	2135
2012/10/16	B02	2056
2012/10/16	B02	976
2012/10/16	A04	8400
2012/10/16	A03	1426
2012/10/16	B02	440
2012/10/16	A03	440
2012/10/16	B01	13400
2012/10/16	B01	18000
2012/10/16	A04	3640
2012/10/16	A03	3360
2012/10/17	B01	210
2012/10/17	B02	35
2012/10/17	B02	245
